lit2go,"[['moby-dick-002-chapter-1-loomings', ['There stand his trees, 2Created for Lit2Go on the web at etc.usf.eduMoby', 'no, I never go as a passenger; nor, though I am something of a salt, do I ever go to sea as a Commodore, or 3Created for Lit2Go on the web at etc.usf.eduMoby', 'however they may thump and punch me about, I have the 4Created for Lit2Go on the web at etc.usf.eduMoby', 'It came in as a sort of brief interlude and solo between 5Created for Lit2Go on the web at etc.usf.eduMoby', 'By reason of these things, then, the whaling voyage was welcome; the great \\xef\\xac\\x82ood-gates of the wonder-world swung open, and in the wild conceits that swayed me to my purpose, two and two there \\xef\\xac\\x82oated into 6Created for Lit2Go on the web at etc.usf.eduMoby', 'Dick: Chapter 1 by Herman Melvillemy inmost soul, endless processions of the whale, and, mid most of them all, one grand hooded phantom, like a snow hill in the air.7Created for Lit2Go on the web at etc.usf.edu']]]",6,3
little or no money,"[['moby-dick-002-chapter-1-loomings', ['Some years ago- never mind how long precisely- having little or no money in my purse, and nothing particular to interest me on shore, I thought I would sail about a little and see the watery part of the world.']]]",1,0.5
loitering,"[['moby-dick-002-chapter-1-loomings', ['Nothing will content them but the extremest limit of the land; loitering under the shady lee of yonder warehouses will not suf\\xef\\xac\\x81ce.']]]",1,0.5
low budget,"[['Game types and genres', ['These games are most commonly released on low budgets via the web.']]]",1,0.5
magic,"[['Game types and genres', [""Famous RPGs include, Baldour's Gate, Fable, Might and Magic, Neverwinter Nights, Ultima, and World of Warcraft.""]], ['moby-dick-002-chapter-1-loomings', ['There is magic in it.']]]",2,1
magni\xef\xac\x81cent part,"[['moby-dick-002-chapter-1-loomings', ['""BLOODY BATTLE IN AFFGHANISTAN.""Though I cannot tell why it was exactly that those stage managers, the Fates, put me down for this shabby part of a whaling voyage, when others were set down for magni\\xef\\xac\\x81cent parts in high tragedies, and short and easy parts in genteel comedies, and jolly parts in farces- though I cannot tell why this was exactly; yet, now that I recall all the circumstances, I think I can see a little into the springs and motives which being cunningly presented to me under various disguises, induced me to set about performing the part I did, besides cajoling me into the delusion that it was a choice resulting from my own unbiased freewill and discriminating judgment.']]]",1,0.5
major game,"[['Game types and genres', ['Major games include Gran Tourismo and the Tycoon games.']]]",1,0.5
man,"[['moby-dick-002-chapter-1-loomings', ['Let the most absent-minded of men be plunged in his deepest reveries- stand that man on his legs, set his feet a-going, and he will infallibly lead you to water, if water there be in all that region.']]]",1,0.5
many other thing,"[['moby-dick-002-chapter-1-loomings', ['In much the same way do the commonalty lead their leaders in many other things, at the same time that the leaders little suspect it.']]]",1,0.5
me-,"[['moby-dick-002-chapter-1-loomings', ['would they let me- since it is but well to be on friendly terms with all the inmates of the place one lodges in.']]]",1,0.5
meaning,"[['moby-dick-002-chapter-1-loomings', ['Surely all this is not without meaning.']]]",1,0.5
meditation,"[['moby-dick-002-chapter-1-loomings', ['Yes, as every one knows, meditation and water are wedded for ever.']]]",1,0.5
melvillechapter,"[['moby-dick-002-chapter-1-loomings', ['Moby DickBy Herman MelvilleChapter 1: LoomingsCall me Ishmael.']]]",1,0.5
metal gear,"[['Game types and genres', ['The most common action games are shooters (Doom) and stealth (Metal Gear).']]]",1,0.5
mile,"[['moby-dick-002-chapter-1-loomings', ['And there they stand- miles of them- leagues.', 'Go visit the Prairies in June, when for scores on scores of miles you wade knee-deep among Tiger-lilies- what is the one charm']]]",2,1
moby,"[['moby-dick-002-chapter-1-loomings', ['Moby Dick: Chapter 1 by Herman MelvilleCircumambulate the city of a dreamy Sabbath afternoon.']]]",1,0.5
modern game,"[['Game types and genres', ['Modern games take the best of all worlds and incorporate them into a thoroughly entertaining collection of game mechanics and storytelling conventions.']]]",1,0.5
money,"[['moby-dick-002-chapter-1-loomings', ['The urbane activity with which a man receives money is really marvellous, considering that we so earnestly believe money to be the root of all earthly ills, and that on no account can a monied man enter heaven.']]]",2,1
more crowd,"[['moby-dick-002-chapter-1-loomings', ['here come more crowds, pacing straight for the water, and seemingly bound for a dive.']]]",1,0.5
more recent game,"[['Game types and genres', ['Early strategy games (e.g. Civilization) did not use much storytelling, although more recent games rely heavily on quality narrative.']]]",1,0.5
mortal man,"[['moby-dick-002-chapter-1-loomings', ['Posted like silent sentinels all around the town, stand thousands upon thousands of mortal men \\xef\\xac\\x81xed in ocean reveries.']]]",1,0.5
most sport title,"[['Game types and genres', ['Action games also include most sports titles, although some sports titles fall into the category of simulation.']]]",1,0.5
motive,"[['moby-dick-002-chapter-1-loomings', ['""BLOODY BATTLE IN AFFGHANISTAN.""Though I cannot tell why it was exactly that those stage managers, the Fates, put me down for this shabby part of a whaling voyage, when others were set down for magni\\xef\\xac\\x81cent parts in high tragedies, and short and easy parts in genteel comedies, and jolly parts in farces- though I cannot tell why this was exactly; yet, now that I recall all the circumstances, I think I can see a little into the springs and motives which being cunningly presented to me under various disguises, induced me to set about performing the part I did, besides cajoling me into the delusion that it was a choice resulting from my own unbiased freewill and discriminating judgment.']]]",1,0.5
mountain,"[['moby-dick-002-chapter-1-loomings', ['Deep into distant woodlands winds a mazy way, reaching to overlapping spurs of mountains bathed in their hill-side blue.']]]",1,0.5
much storytelling,"[['Game types and genres', ['Early strategy games (e.g. Civilization) did not use much storytelling, although more recent games rely heavily on quality narrative.']]]",1,0.5
much the same way,"[['moby-dick-002-chapter-1-loomings', ['In much the same way do the commonalty lead their leaders in many other things, at the same time that the leaders little suspect it.']]]",1,0.5
my,"[['moby-dick-002-chapter-1-loomings', ['And, doubtless, my going on this whaling voyage, formed part of the grand programme of Providence that was drawn up a long time ago.']]]",1,0.5
my head,"[['moby-dick-002-chapter-1-loomings', ['But wherefore it was that after having repeatedly smelt the sea as a merchant sailor, I should now take it into my head to go on a whaling voyage; this the invisible police of\\xef\\xac\\x81cer of the Fates, who has the constant surveillance of me, and secretly dogs me, and in\\xef\\xac\\x82uences me in some unaccountable way- he can better answer than any one else.']]]",1,0.5
my hypos,"[['moby-dick-002-chapter-1-loomings', [""Whenever I \\xef\\xac\\x81nd myself growing grim about the mouth; whenever it is a damp, drizzly November in my soul; whenever I \\xef\\xac\\x81nd myself involuntarily pausing before cof\\xef\\xac\\x81n warehouses, and bringing up the rear of every funeral I meet; and especially whenever my hypos get such an upper hand of me, that it requires a strong moral principle to prevent me from deliberately stepping into the street, and methodically knocking people's hats off- then, I account it high time to get to sea as soon as I can.""]]]",1,0.5
my lung,"[['moby-dick-002-chapter-1-loomings', ['Now, when I say that I am in the habit of going to sea whenever I begin to grow hazy about the eyes, and begin to be over conscious of my lungs, I do not mean to have it inferred that I ever go to sea as a passenger.']]]",1,0.5
my own unbiased freewill,"[['moby-dick-002-chapter-1-loomings', ['""BLOODY BATTLE IN AFFGHANISTAN.""Though I cannot tell why it was exactly that those stage managers, the Fates, put me down for this shabby part of a whaling voyage, when others were set down for magni\\xef\\xac\\x81cent parts in high tragedies, and short and easy parts in genteel comedies, and jolly parts in farces- though I cannot tell why this was exactly; yet, now that I recall all the circumstances, I think I can see a little into the springs and motives which being cunningly presented to me under various disguises, induced me to set about performing the part I did, besides cajoling me into the delusion that it was a choice resulting from my own unbiased freewill and discriminating judgment.']]]",1,0.5
my part,"[['moby-dick-002-chapter-1-loomings', ['For my part, I abominate all honorable respectable toils, trials, and tribulations of every kind whatsoever.']]]",1,0.5
my purpose,"[['moby-dick-002-chapter-1-loomings', ['By reason of these things, then, the whaling voyage was welcome; the great \\xef\\xac\\x82ood-gates of the wonder-world swung open, and in the wild conceits that swayed me to my purpose, two and two there \\xef\\xac\\x82oated into 6Created for Lit2Go on the web at etc.usf.eduMoby']]]",1,0.5
my purse,"[['moby-dick-002-chapter-1-loomings', ['Some years ago- never mind how long precisely- having little or no money in my purse, and nothing particular to interest me on shore, I thought I would sail about a little and see the watery part of the world.']]]",1,0.5
my soul,"[['moby-dick-002-chapter-1-loomings', [""Whenever I \\xef\\xac\\x81nd myself growing grim about the mouth; whenever it is a damp, drizzly November in my soul; whenever I \\xef\\xac\\x81nd myself involuntarily pausing before cof\\xef\\xac\\x81n warehouses, and bringing up the rear of every funeral I meet; and especially whenever my hypos get such an upper hand of me, that it requires a strong moral principle to prevent me from deliberately stepping into the street, and methodically knocking people's hats off- then, I account it high time to get to sea as soon as I can.""]]]",1,0.5
my substitute,"[['moby-dick-002-chapter-1-loomings', ['This is my substitute for pistol and ball.']]]",1,0.5
my trouble,"[['moby-dick-002-chapter-1-loomings', ['Again, I always go to sea as a sailor, because they make a point of paying me for my trouble, whereas they never pay passengers a single penny that I ever heard of.']]]",1,0.5
my wish,"[['moby-dick-002-chapter-1-loomings', ['Then the wild and distant seas where he rolled his island bulk; the undeliverable, nameless perils of the whale; these, with all the attending marvels of a thousand Patagonian sights and sounds, helped to sway me to my wish.']]]",1,0.5
myself,"[['moby-dick-002-chapter-1-loomings', [""Whenever I \\xef\\xac\\x81nd myself growing grim about the mouth; whenever it is a damp, drizzly November in my soul; whenever I \\xef\\xac\\x81nd myself involuntarily pausing before cof\\xef\\xac\\x81n warehouses, and bringing up the rear of every funeral I meet; and especially whenever my hypos get such an upper hand of me, that it requires a strong moral principle to prevent me from deliberately stepping into the street, and methodically knocking people's hats off- then, I account it high time to get to sea as soon as I can."", 'It is quite as much as I can do to take care of myself, without taking care of ships, barques, brigs, schooners, and what not.']]]",3,1.5
myst,"[['Game types and genres', ['Pioneer adventure games include Myst and Syberia.']]]",1,0.5
narcissus,"[['moby-dick-002-chapter-1-loomings', ['And still deeper the meaning of that story of Narcissus, who because he could not grasp the tormenting, mild image he saw in the fountain, plunged into it and was drowned.']]]",1,0.5
neverwinter night,"[['Game types and genres', [""Famous RPGs include, Baldour's Gate, Fable, Might and Magic, Neverwinter Nights, Ultima, and World of Warcraft.""]]]",1,0.5
nights-,"[['moby-dick-002-chapter-1-loomings', [""Besides, passengers get sea-sick- grow quarrelsome- don't sleep of nights- do not enjoy themselves much, as a general thing;-""]]]",1,0.5
no account,"[['moby-dick-002-chapter-1-loomings', ['The urbane activity with which a man receives money is really marvellous, considering that we so earnestly believe money to be the root of all earthly ills, and that on no account can a monied man enter heaven.']]]",1,0.5
no one,"[['moby-dick-002-chapter-1-loomings', ['And as for going as cook,- though I confess there is considerable glory in that, a cook being a sort of of\\xef\\xac\\x81cer on ship-board- yet, somehow, I never fancied broiling fowls;- though once broiled, judiciously buttered, and judgmatically salted and peppered, there is no one who will speak more respectfully, not to say reverentially, of a broiled fowl than I will.']]]",1,0.5
northward,"[['moby-dick-002-chapter-1-loomings', ['Go from Corlears Hook to Coenties Slip, and from thence, by Whitehall, northward.']]]",1,0.5
nothing,"[['moby-dick-002-chapter-1-loomings', ['There is nothing surprising in this.', 'Nothing will content them but the extremest limit of the land; loitering under the shady lee of yonder warehouses will not suf\\xef\\xac\\x81ce.']]]",2,1
ocean,"[['moby-dick-002-chapter-1-loomings', ['But that same image, we ourselves see in all rivers and oceans.']]]",1,0.5
ocean reverie,"[['moby-dick-002-chapter-1-loomings', ['Posted like silent sentinels all around the town, stand thousands upon thousands of mortal men \\xef\\xac\\x81xed in ocean reveries.']]]",1,0.5
of\xef\xac\x81cer,"[['moby-dick-002-chapter-1-loomings', ['And as for going as cook,- though I confess there is considerable glory in that, a cook being a sort of of\\xef\\xac\\x81cer on ship-board- yet, somehow, I never fancied broiling fowls;- though once broiled, judiciously buttered, and judgmatically salted and peppered, there is no one who will speak more respectfully, not to say reverentially, of a broiled fowl than I will.', 'But wherefore it was that after having repeatedly smelt the sea as a merchant sailor, I should now take it into my head to go on a whaling voyage; this the invisible police of\\xef\\xac\\x81cer of the Fates, who has the constant surveillance of me, and secretly dogs me, and in\\xef\\xac\\x82uences me in some unaccountable way- he can better answer than any one else.']]]",2,1
one grand hooded phantom,"[['moby-dick-002-chapter-1-loomings', ['Dick: Chapter 1 by Herman Melvillemy inmost soul, endless processions of the whale, and, mid most of them all, one grand hooded phantom, like a snow hill in the air.7Created for Lit2Go on the web at etc.usf.edu']]]",1,0.5
one ishmael,"[['moby-dick-002-chapter-1-loomings', ['""WHALING VOYAGE BY ONE ISHMAEL.""']]]",1,0.5
one way,"[['moby-dick-002-chapter-1-loomings', [""Dick: Chapter 1 by Herman Melvillesatisfaction of knowing that it is all right; that everybody else is one way or other served in much the same way- either in a physical or metaphysical point of view, that is; and so the universal thump is passed round, and all hands should rub each other's shoulder-blades, and be content.""]]]",1,0.5
one's sense,"[['moby-dick-002-chapter-1-loomings', [""It touches one's sense of honor, particularly if you come of an old established family in the land, the Van Rensselaers, or Randolphs, or Hardicanutes.""]]]",1,0.5
other,"[['moby-dick-002-chapter-1-loomings', ['""BLOODY BATTLE IN AFFGHANISTAN.""Though I cannot tell why it was exactly that those stage managers, the Fates, put me down for this shabby part of a whaling voyage, when others were set down for magni\\xef\\xac\\x81cent parts in high tragedies, and short and easy parts in genteel comedies, and jolly parts in farces- though I cannot tell why this was exactly; yet, now that I recall all the circumstances, I think I can see a little into the springs and motives which being cunningly presented to me under various disguises, induced me to set about performing the part I did, besides cajoling me into the delusion that it was a choice resulting from my own unbiased freewill and discriminating judgment.']]]",1,0.5
other man,"[['moby-dick-002-chapter-1-loomings', ['With other men, perhaps, such things would not have been inducements; but as for me, I am tormented with an everlasting itch for things remote.']]]",1,0.5
other storytelle element,"[['Game types and genres', ['A genre is a narrative style that effects the structure of the story, the depth of character, and other storytelling elements.']]]",1,0.5
ourselves,"[['moby-dick-002-chapter-1-loomings', ['But that same image, we ourselves see in all rivers and oceans.', 'how cheerfully we consign ourselves to perdition!Finally, I always go to sea as a sailor, because of the wholesome exercise and pure air of the fore-castle deck.']]]",2,1
own brother,"[['moby-dick-002-chapter-1-loomings', ['Why did the Greeks give it a separate deity, and own brother of Jove?']]]",1,0.5
"paid,-","[['moby-dick-002-chapter-1-loomings', ['But being paid,- what will compare with it?']]]",1,0.5
part,"[['moby-dick-002-chapter-1-loomings', ['And, doubtless, my going on this whaling voyage, formed part of the grand programme of Providence that was drawn up a long time ago.']]]",1,0.5
passenger,"[['moby-dick-002-chapter-1-loomings', [""Besides, passengers get sea-sick- grow quarrelsome- don't sleep of nights- do not enjoy themselves much, as a general thing;-"", 'Again, I always go to sea as a sailor, because they make a point of paying me for my trouble, whereas they never pay passengers a single penny that I ever heard of.', 'On the contrary, passengers themselves must pay.']]]",3,1.5
people's hat,"[['moby-dick-002-chapter-1-loomings', [""Whenever I \\xef\\xac\\x81nd myself growing grim about the mouth; whenever it is a damp, drizzly November in my soul; whenever I \\xef\\xac\\x81nd myself involuntarily pausing before cof\\xef\\xac\\x81n warehouses, and bringing up the rear of every funeral I meet; and especially whenever my hypos get such an upper hand of me, that it requires a strong moral principle to prevent me from deliberately stepping into the street, and methodically knocking people's hats off- then, I account it high time to get to sea as soon as I can.""]]]",1,0.5
pioneer adventure game,"[['Game types and genres', ['Pioneer adventure games include Myst and Syberia.']]]",1,0.5
pistol,"[['moby-dick-002-chapter-1-loomings', ['This is my substitute for pistol and ball.']]]",1,0.5
plaster-,"[['moby-dick-002-chapter-1-loomings', ['But these are all landsmen; of week days pent up in lath and plaster- tied to counters, nailed to benches, clinched to desks.']]]",1,0.5
pop culture,"[['Game types and genres', ['For anyone roughly familiar with pop culture they should not require an explanation: Genre Example Drama Max Payne Crime Grand Theft Auto Fantasy Kingdom Hearts, Fable Horror Resident Evil Mystery Indigo Prophecy Science Fiction Doom, Half Life War and Espionage Metal Gear Solid, Ghost Recon Western / Eastern / Frontier Red Dead Revolver, Ninja Gaiden']]]",1,0.5
providence,"[['moby-dick-002-chapter-1-loomings', ['And, doubtless, my going on this whaling voyage, formed part of the grand programme of Providence that was drawn up a long time ago.']]]",1,0.5
pure air,"[['moby-dick-002-chapter-1-loomings', ['how cheerfully we consign ourselves to perdition!Finally, I always go to sea as a sailor, because of the wholesome exercise and pure air of the fore-castle deck.']]]",1,0.5
puzzle,"[['Game types and genres', ['Games that offer exploration and puzzle solving as the main attraction.', 'Puzzle: Games that offer puzzles as the primary attraction to games.']]]",3,1.5
quality narrative,"[['Game types and genres', ['Early strategy games (e.g. Civilization) did not use much storytelling, although more recent games rely heavily on quality narrative.']]]",1,0.5
racecar simulation,"[['Game types and genres', ['Combat simulations and racecar simulations are relatively popular in this game type.']]]",1,0.5
real world situation,"[['Game types and genres', ['Simulation: The primary game play element of a simulation is its ability to match real world situations.', 'Larry does not ""match real world situations"" but it is still a simulation.']]]",2,1
reason,"[['moby-dick-002-chapter-1-loomings', ['By reason of these things, then, the whaling voyage was welcome; the great \\xef\\xac\\x82ood-gates of the wonder-world swung open, and in the wild conceits that swayed me to my purpose, two and two there \\xef\\xac\\x82oated into 6Created for Lit2Go on the web at etc.usf.eduMoby']]]",1,0.5
reasoning,"[['Game types and genres', ['Reasoning, creativity, and curiosity are the most common skills required of a good adventure game player.', 'Strategy games entertain through reasoning and problem solving.']]]",2,1
reenactment,"[['Game types and genres', ['Simulations seek to provide enjoyment through reenactment.']]]",1,0.5
reflex response,"[['Game types and genres', ['Reflex response is the primary skill needed to play these games well.']]]",1,0.5
rockaway beach,"[['moby-dick-002-chapter-1-loomings', ['Why did the poor poet of Tennessee, upon suddenly receiving two handfuls of silver, deliberate whether to buy him a coat, which he sadly needed, or invest his money in a pedestrian trip to Rockaway Beach?']]]",1,0.5
role playing game,"[['Game types and genres', ['Role Playing Games (RPG) continue their rich history in storytelling by embracing innovative ways to vary and report story.']]]",1,0.5
romance,"[['Game types and genres', ['There could be, for example, a game genre for romance or history, but these are not listed here.']]]",1,0.5
romantic landscape,"[['moby-dick-002-chapter-1-loomings', ['He desires to paint you the dreamiest, shadiest, quietest, most enchanting bit of romantic landscape in all the valley of the Saco.']]]",1,0.5
rpg,"[['Game types and genres', ['Role Playing Games (RPG) continue their rich history in storytelling by embracing innovative ways to vary and report story.']]]",1,0.5
rpgs,"[['Game types and genres', ['Characters tend to be rich, game play is long, and character management is technical in RPGs.']]]",1,0.5
sand,"[['moby-dick-002-chapter-1-loomings', ['Were Niagara but a cataract of sand, would you travel your thousand miles to see it?']]]",1,0.5
schooner,"[['moby-dick-002-chapter-1-loomings', ['It is quite as much as I can do to take care of myself, without taking care of ships, barques, brigs, schooners, and what not.']]]",1,0.5
score,"[['moby-dick-002-chapter-1-loomings', ['Go visit the Prairies in June, when for scores on scores of miles you wade knee-deep among Tiger-lilies- what is the one charm']]]",2,1
sea,"[['moby-dick-002-chapter-1-loomings', [""Whenever I \\xef\\xac\\x81nd myself growing grim about the mouth; whenever it is a damp, drizzly November in my soul; whenever I \\xef\\xac\\x81nd myself involuntarily pausing before cof\\xef\\xac\\x81n warehouses, and bringing up the rear of every funeral I meet; and especially whenever my hypos get such an upper hand of me, that it requires a strong moral principle to prevent me from deliberately stepping into the street, and methodically knocking people's hats off- then, I account it high time to get to sea as soon as I can."", 'Why is almost every robust healthy boy with a robust healthy soul in him, at some time or other crazy to go to sea?', 'Now, when I say that I am in the habit of going to sea whenever I begin to grow hazy about the eyes, and begin to be over conscious of my lungs, I do not mean to have it inferred that I ever go to sea as a passenger.', 'no, I never go as a passenger; nor, though I am something of a salt, do I ever go to sea as a Commodore, or 3Created for Lit2Go on the web at etc.usf.eduMoby', 'No, when I go to sea, I go as a simple sailor, right before the mast, plumb down into the fore-castle, aloft there to the royal mast-head.', 'Again, I always go to sea as a sailor, because they make a point of paying me for my trouble, whereas they never pay passengers a single penny that I ever heard of.', 'how cheerfully we consign ourselves to perdition!Finally, I always go to sea as a sailor, because of the wholesome exercise and pure air of the fore-castle deck.']]]",8,4
sea-sick-,"[['moby-dick-002-chapter-1-loomings', [""Besides, passengers get sea-sick- grow quarrelsome- don't sleep of nights- do not enjoy themselves much, as a general thing;-""]]]",1,0.5
second hand,"[['moby-dick-002-chapter-1-loomings', ['For as in this world, head winds are far more prevalent than winds from astern (that is, if you never violate the Pythagorean maxim), so for the most part the Commodore on the quarter-deck gets his atmosphere at second hand from the sailors on the forecastle.']]]",1,0.5
seneca,"[['moby-dick-002-chapter-1-loomings', ['The transition is a keen one, I assure you, from a schoolmaster to a sailor, and requires a strong decoction of Seneca and the Stoics to enable you to grin and bear it.']]]",1,0.5
ship,"[['moby-dick-002-chapter-1-loomings', ['Some leaning against the spiles; some seated upon the pier-heads; some looking over the bulwarks of ships from China; some high aloft in the rigging, as if striving to get a still better seaward peep.', 'It is quite as much as I can do to take care of myself, without taking care of ships, barques, brigs, schooners, and what not.']]]",2,1
ship-board-,"[['moby-dick-002-chapter-1-loomings', ['And as for going as cook,- though I confess there is considerable glory in that, a cook being a sort of of\\xef\\xac\\x81cer on ship-board- yet, somehow, I never fancied broiling fowls;- though once broiled, judiciously buttered, and judgmatically salted and peppered, there is no one who will speak more respectfully, not to say reverentially, of a broiled fowl than I will.']]]",1,0.5
shooter,"[['Game types and genres', ['The most common action games are shooters (Doom) and stealth (Metal Gear).']]]",1,0.5
shore,"[['moby-dick-002-chapter-1-loomings', ['Some years ago- never mind how long precisely- having little or no money in my purse, and nothing particular to interest me on shore, I thought I would sail about a little and see the watery part of the world.']]]",1,0.5
sight,"[['moby-dick-002-chapter-1-loomings', ['Its extreme downtown is the battery, where that noble mole is washed by waves, and cooled by breezes, which a few hours previous were out of sight of land.', 'Why upon your \\xef\\xac\\x81rst voyage as a passenger, did you yourself feel such a mystical vibration, when \\xef\\xac\\x81rst told that you and your ship were now out of sight of land?']]]",2,1
silent sentinel,"[['moby-dick-002-chapter-1-loomings', ['Posted like silent sentinels all around the town, stand thousands upon thousands of mortal men \\xef\\xac\\x81xed in ocean reveries.']]]",1,0.5
silver,"[['moby-dick-002-chapter-1-loomings', ['Why did the poor poet of Tennessee, upon suddenly receiving two handfuls of silver, deliberate whether to buy him a coat, which he sadly needed, or invest his money in a pedestrian trip to Rockaway Beach?']]]",1,0.5
sim,"[['Game types and genres', ['Simulations may also include social situation simulation such as Sims and Leisure Suit Larry1.']]]",1,0.5
simulation,"[['Game types and genres', ['Action games also include most sports titles, although some sports titles fall into the category of simulation.', 'Simulation: The primary game play element of a simulation is its ability to match real world situations.', 'Simulations seek to provide enjoyment through reenactment.', 'Simulations may also include social situation simulation such as Sims and Leisure Suit Larry1.']]]",4,2
social situation simulation,"[['Game types and genres', ['Simulations may also include social situation simulation such as Sims and Leisure Suit Larry1.']]]",1,0.5
solo,"[['moby-dick-002-chapter-1-loomings', ['It came in as a sort of brief interlude and solo between 5Created for Lit2Go on the web at etc.usf.eduMoby']]]",1,0.5
some high land,"[['moby-dick-002-chapter-1-loomings', ['Say you are in the country; in some high land of lakes.']]]",1,0.5
some old hunk,"[['moby-dick-002-chapter-1-loomings', ['What of it, if some old hunks of a sea-captain orders me to get a broom and sweep down the decks?']]]",1,0.5
some sport title,"[['Game types and genres', ['Action games also include most sports titles, although some sports titles fall into the category of simulation.']]]",1,0.5
some time,"[['moby-dick-002-chapter-1-loomings', ['If they but knew it, almost all men in their degree, some time or other, cherish very nearly the same feelings towards the ocean with me.', 'Why is almost every robust healthy boy with a robust healthy soul in him, at some time or other crazy to go to sea?']]]",2,1
some unaccountable way-,"[['moby-dick-002-chapter-1-loomings', ['But wherefore it was that after having repeatedly smelt the sea as a merchant sailor, I should now take it into my head to go on a whaling voyage; this the invisible police of\\xef\\xac\\x81cer of the Fates, who has the constant surveillance of me, and secretly dogs me, and in\\xef\\xac\\x82uences me in some unaccountable way- he can better answer than any one else.']]]",1,0.5
something,"[['moby-dick-002-chapter-1-loomings', ['For to go as a passenger you must needs have a purse, and a purse is but a rag unless you have something in it.', 'no, I never go as a passenger; nor, though I am something of a salt, do I ever go to sea as a Commodore, or 3Created for Lit2Go on the web at etc.usf.eduMoby', 'I take it that this part of the bill must have run something like this:""Grand']]]",3,1.5
sound,"[['moby-dick-002-chapter-1-loomings', ['Then the wild and distant seas where he rolled his island bulk; the undeliverable, nameless perils of the whale; these, with all the attending marvels of a thousand Patagonian sights and sounds, helped to sway me to my wish.']]]",1,0.5
spaceship simulation,"[['Game types and genres', ['This is also true of spaceship simulations or games that simulate the experience of piloting, organizing, or being an object that may have no real world equivalent.']]]",1,0.5
spar,"[['moby-dick-002-chapter-1-loomings', ['True, they rather order me about some, and make me jump from spar to spar, like a grasshopper in a May meadow.']]]",1,0.5
spur,"[['moby-dick-002-chapter-1-loomings', ['Deep into distant woodlands winds a mazy way, reaching to overlapping spurs of mountains bathed in their hill-side blue.']]]",1,0.5
stealth,"[['Game types and genres', ['The most common action games are shooters (Doom) and stealth (Metal Gear).']]]",1,0.5
story,"[['Game types and genres', ['Role Playing Games (RPG) continue their rich history in storytelling by embracing innovative ways to vary and report story.']]]",1,0.5
story base strategy game,"[['Game types and genres', ['Games such as Command and Conquer are examples of story based strategy games.']]]",1,0.5
strategy,"[['Game types and genres', ['Strategy:']]]",1,0.5
strategy game,"[['Game types and genres', ['Strategy games entertain through reasoning and problem solving.']]]",1,0.5
street,"[['moby-dick-002-chapter-1-loomings', ['Inlanders all, they come from lanes and alleys, streets avenues- north, east, south, and west.']]]",1,0.5
such a mystical vibration,"[['moby-dick-002-chapter-1-loomings', ['Why upon your \\xef\\xac\\x81rst voyage as a passenger, did you yourself feel such a mystical vibration, when \\xef\\xac\\x81rst told that you and your ship were now out of sight of land?']]]",1,0.5
such a portentous and mysterious monster,"[['moby-dick-002-chapter-1-loomings', ['Such a portentous and mysterious monster roused all my curiosity.']]]",1,0.5
such an upper hand,"[['moby-dick-002-chapter-1-loomings', [""Whenever I \\xef\\xac\\x81nd myself growing grim about the mouth; whenever it is a damp, drizzly November in my soul; whenever I \\xef\\xac\\x81nd myself involuntarily pausing before cof\\xef\\xac\\x81n warehouses, and bringing up the rear of every funeral I meet; and especially whenever my hypos get such an upper hand of me, that it requires a strong moral principle to prevent me from deliberately stepping into the street, and methodically knocking people's hats off- then, I account it high time to get to sea as soon as I can.""]]]",1,0.5
such of\xef\xac\x81ces,"[['moby-dick-002-chapter-1-loomings', ['I abandon the glory and distinction of such of\\xef\\xac\\x81ces to those who like them.']]]",1,0.5
such thing,"[['moby-dick-002-chapter-1-loomings', ['With other men, perhaps, such things would not have been inducements; but as for me, I am tormented with an everlasting itch for things remote.']]]",1,0.5
syberia,"[['Game types and genres', ['Pioneer adventure games include Myst and Syberia.']]]",1,0.5
television,"[['Game types and genres', [""The genre's roughly translate to the genres of film and television.""]]]",1,0.5
tennessee,"[['moby-dick-002-chapter-1-loomings', ['Why did the poor poet of Tennessee, upon suddenly receiving two handfuls of silver, deliberate whether to buy him a coat, which he sadly needed, or invest his money in a pedestrian trip to Rockaway Beach?']]]",1,0.5
that man,"[['moby-dick-002-chapter-1-loomings', ['Let the most absent-minded of men be plunged in his deepest reveries- stand that man on his legs, set his feet a-going, and he will infallibly lead you to water, if water there be in all that region.']]]",1,0.5
that noble mole,"[['moby-dick-002-chapter-1-loomings', ['Its extreme downtown is the battery, where that noble mole is washed by waves, and cooled by breezes, which a few hours previous were out of sight of land.']]]",1,0.5
that old hunk,"[['moby-dick-002-chapter-1-loomings', ['Do you think the archangel Gabriel thinks anything the less of me, because I promptly and respectfully obey that old hunks in that particular instance?']]]",1,0.5
that particular instance,"[['moby-dick-002-chapter-1-loomings', ['Do you think the archangel Gabriel thinks anything the less of me, because I promptly and respectfully obey that old hunks in that particular instance?']]]",1,0.5
that story,"[['moby-dick-002-chapter-1-loomings', ['And still deeper the meaning of that story of Narcissus, who because he could not grasp the tormenting, mild image he saw in the fountain, plunged into it and was drowned.']]]",1,0.5
the act,"[['moby-dick-002-chapter-1-loomings', ['The act of paying is perhaps the most uncomfortable in\\xef\\xac\\x82iction that the two orchard thieves entailed upon us.']]]",1,0.5
the archangel gabriel,"[['moby-dick-002-chapter-1-loomings', ['Do you think the archangel Gabriel thinks anything the less of me, because I promptly and respectfully obey that old hunks in that particular instance?']]]",1,0.5
